Откуда;Куда;День;Поставщик;Стоимость
HKT;MOW;1;3;85960
HKT;MOW;1;3;85960
HKT;MOW;1;3;86220
HKT;MOW;7;3;47970
HKT;MOW;7;3;48230
HKT;MOW;7;3;57360
HKT;MOW;7;3;57620
HKT;MOW;5;3;53250
HKT;MOW;5;3;57360
HKT;MOW;5;3;57620
HKT;MOW;5;3;64490
HKT;MOW;5;3;64490
HKT;MOW;2;3;39600
HKT;MOW;2;3;39850
HKT;MOW;2;3;49030
HKT;MOW;2;3;49030
HKT;MOW;2;3;49280
AER;NJC;3;30;9760
AER;NJC;3;30;10090
AER;NJC;3;36;11550
AER;NJC;3;36;11550
AER;NJC;3;36;11550
AER;NJC;4;30;8430
AER;NJC;4;30;8720
AER;NJC;4;30;9530
AER;NJC;4;30;9980
AER;NJC;4;36;10690
AER;NJC;6;36;10690
AER;NJC;6;36;11460
AER;NJC;6;36;11550
AER;NJC;6;36;11550
AER;NJC;6;47;12907
AER;NJC;7;36;10640
AER;NJC;7;36;10690
AER;NJC;7;47;12907
AER;NJC;7;30;12923
AER;NJC;7;36;13240
AER;NJC;1;36;10690
AER;NJC;1;36;11460
AER;NJC;1;36;11460
AER;NJC;1;36;11460
AER;NJC;1;36;11460
AER;NJC;2;36;10690
AER;NJC;2;30;10790
AER;NJC;2;36;11460
AER;NJC;2;36;11460
AER;NJC;2;36;11550
AER;NJC;5;30;9726
AER;NJC;5;30;9760
AER;NJC;5;36;10690
AER;NJC;5;36;10690
AER;NJC;5;30;10720
OVB;PAR;3;47;24411
OVB;PAR;3;47;24411
OVB;PAR;3;47;29421
OVB;PAR;3;47;29421
OVB;PAR;3;3;100680
OVB;PAR;6;47;27541
OVB;PAR;6;47;27541
OVB;PAR;6;47;32551
OVB;PAR;6;47;32551
OVB;PAR;6;3;159980
OVB;PAR;4;3;107380
OVB;PAR;4;3;107380
OVB;PAR;4;3;113340
OVB;PAR;4;3;113340
OVB;PAR;7;47;24411
OVB;PAR;7;47;24411
OVB;PAR;7;47;29421
OVB;PAR;7;47;29421
OVB;PAR;7;3;103440
OVB;PAR;1;47;24411
OVB;PAR;1;47;29421
OVB;PAR;1;3;102290
OVB;PAR;1;3;102290
OVB;PAR;1;3;102290
OVB;PAR;2;3;102290
OVB;PAR;2;3;103440
OVB;PAR;2;3;108020
OVB;PAR;2;3;109540
OVB;PAR;2;3;158630
OVB;PAR;5;47;24411
OVB;PAR;5;47;29421
OVB;PAR;5;3;64690
BAK;BAX;3;3;61220
BAK;BAX;3;3;286590
BAK;BAX;3;3;286590
BAK;BAX;3;3;286590
BAK;BAX;6;3;295890
BAK;BAX;6;3;295890
BAK;BAX;4;3;286590
BAK;BAX;4;3;286590
BAK;BAX;1;3;140300
BAK;BAX;7;3;286590
BAK;BAX;7;3;286590
BAK;BAX;2;3;286590
BAK;BAX;2;3;286590
BAK;BAX;5;3;265030
BAK;BAX;5;3;286590
BAK;BAX;5;3;286590
EGO;BKK;3;3;39530
EGO;BKK;3;3;39530
EGO;BKK;3;3;40140
EGO;BKK;3;3;40140
EGO;BKK;3;3;74900
EGO;BKK;4;3;39530
EGO;BKK;4;3;40140
EGO;BKK;4;3;40140
EGO;BKK;4;3;74900
EGO;BKK;4;3;74900
EGO;BKK;7;3;39380
EGO;BKK;7;3;39610
EGO;BKK;7;3;69120
EGO;BKK;7;3;462550
EGO;BKK;1;3;39420
EGO;BKK;1;3;39420
EGO;BKK;1;3;40040
EGO;BKK;1;3;40040
EGO;BKK;1;3;74700
EGO;BKK;2;3;39530
EGO;BKK;2;3;39530
EGO;BKK;2;3;40140
EGO;BKK;2;3;40140
EGO;BKK;2;3;74900
EGO;BKK;5;3;41700
EGO;BKK;5;3;41700
EGO;BKK;5;3;42310
EGO;BKK;5;3;42310
EGO;BKK;5;3;77080
LED;DBV;3;3;176260
LED;DBV;3;3;176260
LED;DBV;6;3;45980
LED;DBV;6;3;45980
LED;DBV;6;3;48590
LED;DBV;6;3;48590
LED;DBV;6;3;49380
LED;DBV;4;3;46440
LED;DBV;4;3;46440
LED;DBV;4;3;48050
LED;DBV;4;3;48050
LED;DBV;4;3;48050
LED;DBV;7;3;187890
LED;DBV;7;3;187890
LED;DBV;1;3;187890
LED;DBV;1;3;187890
LED;DBV;2;3;178360
LED;DBV;2;3;178360
LED;DBV;5;3;185240
LED;DBV;5;3;185240
BAK;ASF;3;3;126000
BAK;ASF;3;3;126000
BAK;ASF;3;3;126000
BAK;ASF;3;3;126000
BAK;ASF;3;3;126000
BAK;ASF;6;3;131090
BAK;ASF;6;3;131090
BAK;ASF;6;3;131090
BAK;ASF;6;3;131090
BAK;ASF;6;3;131090
BAK;ASF;4;47;19838
BAK;ASF;4;47;19838
BAK;ASF;4;47;19838
BAK;ASF;4;47;23868
BAK;ASF;4;47;23868
BAK;ASF;1;47;19838
BAK;ASF;1;47;19838
BAK;ASF;1;47;19838
BAK;ASF;1;47;23868
BAK;ASF;1;47;23868
BAK;ASF;7;47;19838
BAK;ASF;7;47;19838
BAK;ASF;7;47;19838
BAK;ASF;7;47;23900
BAK;ASF;7;47;23900
BAK;ASF;2;3;127410
BAK;ASF;2;3;127410
BAK;ASF;2;3;127410
BAK;ASF;2;3;127410
BAK;ASF;2;3;127410
BAK;ASF;5;47;19838
BAK;ASF;5;47;19838
BAK;ASF;5;47;19838
BAK;ASF;5;47;23868
BAK;ASF;5;47;23868
CUN;LED;3;3;73840
CUN;LED;3;3;73840
CUN;LED;3;3;73840
CUN;LED;3;3;73840
CUN;LED;3;3;77830
CUN;LED;6;3;72420
CUN;LED;6;3;72420
CUN;LED;6;3;75660
CUN;LED;6;3;84500
CUN;LED;6;3;84500
CUN;LED;4;3;83740
CUN;LED;4;3;83740
CUN;LED;4;3;83740
CUN;LED;4;3;83740
CUN;LED;4;3;83740
CUN;LED;7;3;72420
CUN;LED;7;3;72420
CUN;LED;7;3;72420
CUN;LED;7;3;72420
CUN;LED;7;3;75660
CUN;LED;1;3;72790
CUN;LED;1;3;72790
CUN;LED;1;3;72790
CUN;LED;1;3;119610
CUN;LED;1;3;119610
CUN;LED;5;3;72420
CUN;LED;5;3;72420
CUN;LED;5;3;72420
CUN;LED;5;3;72420
CUN;LED;5;3;72420
CUN;LED;2;3;76870
CUN;LED;2;3;76870
CUN;LED;2;3;78020
CUN;LED;2;3;78020
CUN;LED;2;3;92150
UFA;UUS;3;36;19190
UFA;UUS;3;36;19190
UFA;UUS;3;36;20950
UFA;UUS;3;36;23360
UFA;UUS;3;36;23360
UFA;UUS;6;36;17100
UFA;UUS;6;36;17100
UFA;UUS;6;36;17100
UFA;UUS;6;36;17100
UFA;UUS;6;36;20920
UFA;UUS;4;36;17100
UFA;UUS;4;36;17100
UFA;UUS;4;36;20920
UFA;UUS;4;36;20920
UFA;UUS;4;47;25430
UFA;UUS;1;47;25880
UFA;UUS;1;47;26340
UFA;UUS;1;47;26340
UFA;UUS;1;47;26340
UFA;UUS;1;47;29290
UFA;UUS;7;47;25870
UFA;UUS;7;47;26270
UFA;UUS;7;47;26270
UFA;UUS;7;47;26270
UFA;UUS;7;47;29280
UFA;UUS;5;47;25790
UFA;UUS;5;47;26150
UFA;UUS;5;47;26150
UFA;UUS;5;47;26150
UFA;UUS;5;47;29200
UFA;UUS;2;36;17100
UFA;UUS;2;36;17100
UFA;UUS;2;36;19190
UFA;UUS;2;36;19190
UFA;UUS;2;36;20920
TOF;AYT;3;47;18736
TOF;AYT;3;47;23746
TOF;AYT;6;36;13860
TOF;AYT;6;36;17020
TOF;AYT;4;3;250900
TOF;AYT;4;3;258720
TOF;AYT;1;36;13870
TOF;AYT;1;36;17060
TOF;AYT;7;36;18390
TOF;AYT;7;47;18736
TOF;AYT;7;47;24820
TOF;AYT;2;36;14130
TOF;AYT;2;36;17140
TOF;AYT;5;47;18736
TOF;AYT;5;47;23746
SVX;SCW;3;47;8285
SVX;SCW;3;47;9655
SVX;SCW;3;47;9655
SVX;SCW;3;47;9655
SVX;SCW;3;47;9655
SVX;SCW;6;47;8285
SVX;SCW;6;47;9655
SVX;SCW;6;47;9655
SVX;SCW;6;47;9655
SVX;SCW;6;47;9655
SVX;SCW;4;47;8285
SVX;SCW;4;47;9655
SVX;SCW;4;47;9655
SVX;SCW;4;47;9655
SVX;SCW;4;47;9655
SVX;SCW;1;47;7385
SVX;SCW;1;47;9655
SVX;SCW;1;47;9655
SVX;SCW;1;47;9655
SVX;SCW;1;47;9655
SVX;SCW;7;47;9185
SVX;SCW;7;47;9655
SVX;SCW;7;47;9655
SVX;SCW;7;47;9655
SVX;SCW;7;47;9655
SVX;SCW;2;47;7385
SVX;SCW;2;47;9655
SVX;SCW;2;47;9655
SVX;SCW;2;47;9655
SVX;SCW;2;47;9655
SVX;SCW;5;47;8285
SVX;SCW;5;47;9655
SVX;SCW;5;47;9655
SVX;SCW;5;47;9655
SVX;SCW;5;47;9655
MMK;VGD;4;30;7090
MMK;VGD;4;30;8500
MMK;VGD;2;30;6850
MMK;VGD;2;30;8440
SKX;AER;3;30;6840
SKX;AER;3;30;7820
SKX;AER;3;30;8510
SKX;AER;3;47;8696
SKX;AER;3;47;8696
SKX;AER;6;30;4010
SKX;AER;6;30;7310
SKX;AER;6;47;8696
SKX;AER;6;47;10946
SKX;AER;6;47;11321
SKX;AER;4;47;8696
SKX;AER;4;47;8696
SKX;AER;4;47;8696
SKX;AER;4;47;8696
SKX;AER;4;47;8696
SKX;AER;7;30;4800
SKX;AER;7;30;6330
SKX;AER;7;47;8696
SKX;AER;7;47;8696
SKX;AER;7;47;8696
SKX;AER;1;47;8696
SKX;AER;1;47;8696
SKX;AER;1;47;8696
SKX;AER;1;47;8696
SKX;AER;1;47;8696
SKX;AER;5;30;4800
SKX;AER;5;30;6330
SKX;AER;5;47;8696
SKX;AER;5;47;8696
SKX;AER;5;47;11321
SKX;AER;2;47;8696
SKX;AER;2;47;8696
SKX;AER;2;47;8696
SKX;AER;2;47;8696
SKX;AER;2;47;8696
NAL;SIP;3;47;10044
NAL;SIP;3;47;10044
NAL;SIP;3;47;10044
NAL;SIP;3;47;10044
NAL;SIP;3;47;12494
NAL;SIP;6;47;10044
NAL;SIP;6;47;10044
NAL;SIP;6;47;10044
NAL;SIP;6;47;10044
NAL;SIP;6;47;12494
NAL;SIP;4;47;10044
NAL;SIP;4;47;10044
NAL;SIP;4;47;10044
NAL;SIP;4;47;10044
NAL;SIP;4;47;12494
NAL;SIP;1;47;10044
NAL;SIP;1;47;10044
NAL;SIP;1;47;10044
NAL;SIP;1;47;10044
NAL;SIP;1;47;12494
NAL;SIP;7;47;10044
NAL;SIP;7;47;10044
NAL;SIP;7;47;10044
NAL;SIP;7;47;10044
NAL;SIP;7;47;12144
NAL;SIP;2;47;10044
NAL;SIP;2;47;10044
NAL;SIP;2;47;10044
NAL;SIP;2;47;10044
NAL;SIP;2;47;12494
NAL;SIP;5;47;10044
NAL;SIP;5;47;10044
NAL;SIP;5;47;10044
NAL;SIP;5;47;10044
NAL;SIP;5;47;12494
TLL;LCA;3;3;65060
TLL;LCA;6;3;88640
TLL;LCA;6;3;88640
TLL;LCA;6;3;209410
TLL;LCA;4;3;55670
TLL;LCA;4;3;55670
TLL;LCA;4;3;56500
TLL;LCA;4;3;56500
TLL;LCA;4;3;57360
TLL;LCA;7;3;52670
TLL;LCA;7;3;59910
TLL;LCA;7;3;60180
TLL;LCA;7;3;60440
TLL;LCA;7;3;61870
TLL;LCA;1;3;46040
TLL;LCA;1;3;46040
TLL;LCA;1;3;46040
TLL;LCA;1;3;47170
TLL;LCA;1;3;47170
TLL;LCA;5;3;57350
TLL;LCA;5;3;57350
TLL;LCA;5;3;61080
TLL;LCA;5;3;61080
TLL;LCA;5;3;61120
TLL;LCA;2;3;64630
TLL;LCA;2;3;64630
TLL;LCA;2;3;64630
IST;ASB;3;3;28750
IST;ASB;4;3;34290
IST;ASB;6;3;30690
IST;ASB;1;3;28650
IST;ASB;5;3;30600
IST;ASB;5;3;30600
IST;ASB;2;3;22480
IST;ASB;2;3;28030
IST;ASB;2;3;42230
IST;ASB;2;3;59520
LED;VGD;4;30;4650
LED;VGD;2;30;4510
PUS;IKT;4;3;202280
PUS;IKT;4;3;202280
PUS;IKT;4;3;202280
PUS;IKT;4;3;202280
PUS;IKT;5;3;204350
PUS;IKT;5;3;204350
PUS;IKT;5;3;204350
PUS;IKT;5;3;204350
ROV;AYT;3;36;10960
ROV;AYT;3;36;14760
ROV;AYT;3;47;19123
ROV;AYT;3;47;19123
ROV;AYT;3;47;19123
ROV;AYT;4;36;10840
ROV;AYT;4;36;14770
ROV;AYT;4;3;16980
ROV;AYT;4;3;16980
ROV;AYT;4;3;16980
ROV;AYT;6;36;14490
ROV;AYT;6;3;18930
ROV;AYT;6;47;19123
ROV;AYT;6;47;19123
ROV;AYT;6;47;19123
ROV;AYT;1;36;9794
ROV;AYT;1;36;13520
ROV;AYT;1;3;16960
ROV;AYT;1;3;16960
ROV;AYT;1;3;16960
ROV;AYT;7;36;15830
ROV;AYT;7;3;18930
ROV;AYT;7;47;19123
ROV;AYT;7;3;19280
ROV;AYT;7;3;19280
ROV;AYT;5;36;9772
ROV;AYT;5;36;9889
ROV;AYT;5;36;13460
ROV;AYT;5;36;13520
ROV;AYT;5;47;19123
ROV;AYT;2;36;14490
ROV;AYT;2;3;18930
ROV;AYT;2;47;19123
ROV;AYT;2;3;19280
ROV;AYT;2;3;19280
DPS;LOP;3;11;2890
DPS;LOP;3;11;2890
DPS;LOP;3;11;3060
DPS;LOP;3;11;3060
DPS;LOP;3;11;5470
DPS;LOP;6;11;2920
DPS;LOP;6;11;2920
DPS;LOP;6;11;3090
DPS;LOP;6;11;3090
DPS;LOP;6;11;3350
DPS;LOP;4;11;2890
DPS;LOP;4;11;2890
DPS;LOP;4;11;3060
DPS;LOP;4;11;3060
DPS;LOP;4;11;5470
DPS;LOP;7;3;2490
DPS;LOP;7;11;3320
DPS;LOP;7;11;3320
DPS;LOP;7;11;3490
DPS;LOP;7;11;3490
DPS;LOP;1;3;2490
DPS;LOP;1;11;3320
DPS;LOP;1;11;3320
DPS;LOP;1;11;3490
DPS;LOP;1;11;3490
DPS;LOP;2;11;12510
DPS;LOP;2;11;15140
DPS;LOP;2;11;16750
DPS;LOP;2;3;84780
DPS;LOP;2;3;84780
DPS;LOP;5;3;2160
DPS;LOP;5;11;2890
DPS;LOP;5;11;2890
DPS;LOP;5;11;3050
DPS;LOP;5;11;3050
PNH;LED;4;3;134390
PNH;LED;4;3;135020
PNH;LED;4;3;163890
PNH;LED;4;3;176220
PNH;LED;4;3;176220
PNH;LED;6;3;108950
PNH;LED;7;3;113930
PNH;LED;5;3;63170
PNH;LED;5;3;63170
PNH;LED;5;3;74980
PNH;LED;5;3;187920
PNH;LED;2;3;85920
BRU;NCE;3;3;11295
BRU;NCE;3;3;14010
BRU;NCE;3;3;14745
BRU;NCE;3;3;14745
BRU;NCE;3;3;15154
BRU;NCE;4;3;8610
BRU;NCE;4;3;11780
BRU;NCE;4;3;13120
BRU;NCE;4;3;13857
BRU;NCE;4;3;14587
BRU;NCE;6;3;10632
BRU;NCE;6;3;14892
BRU;NCE;6;3;15107
BRU;NCE;6;3;17090
BRU;NCE;6;3;18027
BRU;NCE;7;3;8030
BRU;NCE;7;3;8640
BRU;NCE;7;3;12422
BRU;NCE;7;3;12490
BRU;NCE;7;3;14020
BRU;NCE;1;3;12422
BRU;NCE;1;3;14584
BRU;NCE;1;3;14587
BRU;NCE;1;3;14982
BRU;NCE;1;3;15107
BRU;NCE;2;3;7990
BRU;NCE;2;3;8610
BRU;NCE;2;3;11172
BRU;NCE;2;3;12500
BRU;NCE;2;3;13120
BRU;NCE;5;3;12422
BRU;NCE;5;3;14587
BRU;NCE;5;3;14587
BRU;NCE;5;3;14982
BRU;NCE;5;3;15107
KRK;ROM;3;3;10646
KRK;ROM;3;3;13346
KRK;ROM;3;3;14922
KRK;ROM;3;3;17862
KRK;ROM;3;3;19026
KRK;ROM;4;3;11726
KRK;ROM;4;3;12986
KRK;ROM;4;3;14426
KRK;ROM;4;3;15686
KRK;ROM;4;3;16982
KRK;ROM;6;3;25162
KRK;ROM;6;3;25272
KRK;ROM;6;3;27686
KRK;ROM;6;3;27796
KRK;ROM;6;3;48140
KRK;ROM;7;3;11532
KRK;ROM;7;3;11532
KRK;ROM;7;3;24546
KRK;ROM;7;3;50050
KRK;ROM;1;3;11532
KRK;ROM;1;3;12582
KRK;ROM;1;3;19896
KRK;ROM;1;3;19896
KRK;ROM;1;3;24546
KRK;ROM;5;3;16982
KRK;ROM;5;3;17092
KRK;ROM;5;3;19902
KRK;ROM;5;3;24496
KRK;ROM;5;3;25726
KRK;ROM;2;3;45610
KRK;ROM;2;3;48220
KRK;ROM;2;3;155610
KRK;ROM;2;3;183750
HKT;KRR;6;30;56210
HKT;KRR;7;3;47070
HKT;KRR;7;3;47070
HKT;KRR;7;3;47070
HKT;KRR;7;3;50760
HKT;KRR;7;3;50760
HKT;KRR;2;3;47070
HKT;KRR;2;3;47070
HKT;KRR;2;3;47070
HKT;KRR;2;3;47070
HKT;KRR;2;3;52410
HKT;KRR;5;3;75850
HKT;KRR;5;3;75850
KRK;VCE;3;3;10646
KRK;VCE;3;3;10646
KRK;VCE;3;3;13346
KRK;VCE;3;3;13346
KRK;VCE;3;3;29800
KRK;VCE;6;3;6730
KRK;VCE;6;3;7730
KRK;VCE;6;3;10024
KRK;VCE;6;3;10024
KRK;VCE;6;3;10024
KRK;VCE;1;3;10646
KRK;VCE;1;3;10646
KRK;VCE;1;3;11726
KRK;VCE;1;3;13346
KRK;VCE;1;3;13346
KRK;VCE;7;3;10646
KRK;VCE;7;3;13346
KRK;VCE;7;3;21192
KRK;VCE;7;3;21192
KRK;VCE;7;3;23566
KRK;VCE;5;3;12986
KRK;VCE;5;3;12986
KRK;VCE;5;3;15686
KRK;VCE;5;3;15686
KRK;VCE;5;3;24002
KRK;VCE;2;3;10646
KRK;VCE;2;3;10646
KRK;VCE;2;3;12002
KRK;VCE;2;3;12112
KRK;VCE;2;3;12112
CAI;MCX;3;3;42410
CAI;MCX;3;3;157010
CAI;MCX;3;3;236990
CAI;MCX;3;3;266950
CAI;MCX;6;47;30300
CAI;MCX;6;47;35290
CAI;MCX;6;3;42710
CAI;MCX;6;3;110050
CAI;MCX;4;47;29861
CAI;MCX;4;47;34771
CAI;MCX;4;3;41940
CAI;MCX;4;3;149390
CAI;MCX;1;47;29851
CAI;MCX;1;47;34756
CAI;MCX;1;3;43040
CAI;MCX;7;47;29851
CAI;MCX;7;47;34756
CAI;MCX;7;3;99740
CAI;MCX;5;3;45730
CAI;MCX;2;3;108360
CAI;MCX;2;3;386380
CAI;MCX;2;3;386380
OMS;VLC;3;3;126920
OMS;VLC;2;3;103360
OMS;VLC;2;3;105000
OMS;VLC;2;3;109060
OMS;VLC;2;3;110700
CAN;VVO;5;3;128480
ABA;NSK;3;36;17460
ABA;NSK;3;36;19980
ABA;NSK;3;36;25590
ABA;NSK;3;36;25590
ABA;NSK;3;36;25590
ABA;NSK;4;36;20500
ABA;NSK;4;36;26880
ABA;NSK;6;30;16520
ABA;NSK;6;30;17970
ABA;NSK;7;36;20590
ABA;NSK;7;36;26930
ABA;NSK;1;36;17690
ABA;NSK;1;36;19990
ABA;NSK;1;36;23010
ABA;NSK;1;36;23500
ABA;NSK;1;36;23500
ABA;NSK;2;36;21230
ABA;NSK;5;36;17460
ABA;NSK;5;36;19980
ABA;NSK;5;36;25590
ABA;NSK;5;36;25590
ABA;NSK;5;36;25590
IST;TLV;3;11;6590
IST;TLV;3;3;6950
IST;TLV;3;3;8960
IST;TLV;3;3;13160
IST;TLV;3;3;13750
IST;TLV;6;11;5760
IST;TLV;6;11;8570
IST;TLV;6;3;8820
IST;TLV;6;3;9890
IST;TLV;6;3;15450
IST;TLV;4;11;5610
IST;TLV;4;11;5610
IST;TLV;4;11;5610
IST;TLV;4;3;6170
IST;TLV;4;3;6170
IST;TLV;7;11;6550
IST;TLV;7;3;6850
IST;TLV;7;3;8860
IST;TLV;7;3;14510
IST;TLV;7;3;16220
IST;TLV;1;11;5530
IST;TLV;1;3;5920
IST;TLV;1;3;8330
IST;TLV;1;3;8330
IST;TLV;1;3;12200
IST;TLV;2;11;7100
IST;TLV;2;11;7100
IST;TLV;2;11;7100
IST;TLV;2;3;18790
IST;TLV;2;3;18790
IST;TLV;5;11;5530
IST;TLV;5;11;5530
IST;TLV;5;3;6170
IST;TLV;5;3;6170
IST;TLV;5;3;8440
VOZ;MMK;3;36;5121
VOZ;MMK;3;36;5245
VOZ;MMK;3;36;6746
VOZ;MMK;3;36;7080
VOZ;MMK;3;36;7120
VOZ;MMK;6;36;10160
VOZ;MMK;6;47;10513
VOZ;MMK;6;47;10513
VOZ;MMK;6;47;10513
VOZ;MMK;6;36;10550
VOZ;MMK;4;36;8265
VOZ;MMK;4;36;8265
VOZ;MMK;4;36;8365
VOZ;MMK;4;36;8390
VOZ;MMK;4;47;9013
VOZ;MMK;1;36;6746
VOZ;MMK;1;47;7138
VOZ;MMK;1;47;7138
VOZ;MMK;1;47;7138
VOZ;MMK;1;47;7138
VOZ;MMK;7;47;7138
VOZ;MMK;7;47;7138
VOZ;MMK;7;47;7138
VOZ;MMK;7;36;7780
VOZ;MMK;7;36;8170
VOZ;MMK;5;36;11140
VOZ;MMK;5;36;12890
VOZ;MMK;5;47;16040
VOZ;MMK;5;47;16040
VOZ;MMK;5;47;17620
VOZ;MMK;2;47;7138
VOZ;MMK;2;47;7138
VOZ;MMK;2;47;7138
VOZ;MMK;2;47;7138
VOZ;MMK;2;36;7760
URS;MOW;3;30;2160
URS;MOW;3;30;2160
URS;MOW;3;30;2740
URS;MOW;3;30;2740
URS;MOW;3;30;5180
URS;MOW;4;30;2080
URS;MOW;4;30;2160
URS;MOW;4;30;2790
URS;MOW;4;30;2860
URS;MOW;4;30;5480
URS;MOW;6;30;1980
URS;MOW;6;30;1980
URS;MOW;6;30;2580
URS;MOW;6;30;2580
URS;MOW;6;30;4010
URS;MOW;7;30;2160
URS;MOW;7;30;2160
URS;MOW;7;30;2730
URS;MOW;7;30;2740
URS;MOW;7;30;5180
URS;MOW;1;30;2280
URS;MOW;1;30;2720
URS;MOW;1;30;3130
URS;MOW;1;30;4090
URS;MOW;1;30;5600
URS;MOW;2;30;2280
URS;MOW;2;30;2280
URS;MOW;2;30;3130
URS;MOW;2;30;3130
URS;MOW;2;30;5600
URS;MOW;5;30;2290
URS;MOW;5;30;2290
URS;MOW;5;30;3140
URS;MOW;5;30;3140
URS;MOW;5;30;5610
SVX;BLQ;3;3;159610
SVX;BLQ;3;3;159610
SVX;BLQ;3;3;159610
SVX;BLQ;4;3;107330
SVX;BLQ;4;3;113160
SVX;BLQ;6;3;159610
SVX;BLQ;1;3;159610
SVX;BLQ;1;3;159610
SVX;BLQ;7;3;37340
SVX;BLQ;7;3;37340
SVX;BLQ;7;3;37340
SVX;BLQ;7;3;37340
SVX;BLQ;7;3;43100
SVX;BLQ;2;3;25625
SVX;BLQ;2;3;25625
SVX;BLQ;2;3;32220
SVX;BLQ;2;3;32220
SVX;BLQ;5;3;47170
SVX;BLQ;5;3;47170
SVX;BLQ;5;3;52840
SVX;BLQ;5;3;52840
SVX;BLQ;5;3;159610
DPS;TYO;3;3;46920
DPS;TYO;3;3;48030
DPS;TYO;3;3;48030
DPS;TYO;3;3;49210
DPS;TYO;3;3;60450
DPS;TYO;4;3;51550
DPS;TYO;4;3;60120
DPS;TYO;4;3;60450
DPS;TYO;4;3;60450
DPS;TYO;4;3;64490
DPS;TYO;6;3;48680
DPS;TYO;6;3;50960
DPS;TYO;6;3;62190
DPS;TYO;6;3;62190
DPS;TYO;6;3;66250
DPS;TYO;7;3;214590
DPS;TYO;1;3;71480
DPS;TYO;1;3;71480
DPS;TYO;1;3;77090
DPS;TYO;1;3;77090
DPS;TYO;1;3;84370
DPS;TYO;2;3;60120
DPS;TYO;2;3;60450
DPS;TYO;2;3;64490
DPS;TYO;2;3;66060
DPS;TYO;2;3;66060
DPS;TYO;5;3;45190
DPS;TYO;5;3;46080
DPS;TYO;5;3;47780
DPS;TYO;5;3;79640
DPS;TYO;5;3;80740
TOF;LAX;3;3;115760
TOF;LAX;3;3;156020
TOF;LAX;3;3;156020
TOF;LAX;4;3;125410
TOF;LAX;4;3;125420
TOF;LAX;4;3;159760
TOF;LAX;4;3;159760
TOF;LAX;4;3;159770
TOF;LAX;6;3;117010
TOF;LAX;6;3;117270
TOF;LAX;6;3;169280
TOF;LAX;6;3;169280
TOF;LAX;6;3;169280
TOF;LAX;1;3;117120
TOF;LAX;1;3;117130
TOF;LAX;1;3;158450
TOF;LAX;1;3;158450
TOF;LAX;1;3;158450
TOF;LAX;2;3;114830
TOF;LAX;2;3;167090
TOF;LAX;2;3;167100
TOF;LAX;5;3;115110
TOF;LAX;5;3;177870
TOF;LAX;5;3;177870
TJM;HKT;6;47;29920
TJM;HKT;6;47;29920
TJM;HKT;6;47;29920
TJM;HKT;6;47;34925
TJM;HKT;6;47;34925
TJM;HKT;5;47;34060
TJM;HKT;5;47;39140
KVK;LED;3;36;8707
KVK;LED;3;36;8832
KVK;LED;3;36;11180
KVK;LED;3;36;11180
KVK;LED;4;30;4520
KVK;LED;6;36;5772
KVK;LED;6;36;5772
KVK;LED;6;36;5772
KVK;LED;6;36;6840
KVK;LED;6;36;6840
KVK;LED;7;36;6903
KVK;LED;7;36;7028
KVK;LED;7;36;8070
KVK;LED;7;36;8100
KVK;LED;1;30;4520
KVK;LED;2;30;4520
KVK;LED;5;30;4520
PEE;DRS;1;3;38600
PEE;DRS;1;3;41220
PEE;DRS;1;3;102900
STO;GVA;3;3;11800
STO;GVA;3;3;11800
STO;GVA;3;3;14590
STO;GVA;3;3;14660
STO;GVA;3;3;14660
STO;GVA;4;3;39860
STO;GVA;4;3;40020
STO;GVA;4;3;42380
STO;GVA;4;3;58650
STO;GVA;4;3;63290
STO;GVA;6;3;60480
STO;GVA;6;3;63290
STO;GVA;6;3;64490
STO;GVA;6;3;71460
STO;GVA;6;3;74280
STO;GVA;1;3;38890
STO;GVA;1;3;38890
STO;GVA;1;3;61690
STO;GVA;1;3;70160
STO;GVA;1;3;72890
STO;GVA;7;3;16680
STO;GVA;7;3;19020
STO;GVA;7;3;26120
STO;GVA;7;3;37210
STO;GVA;7;3;38890
STO;GVA;5;3;16500
STO;GVA;5;3;18850
STO;GVA;5;3;25620
STO;GVA;5;3;33980
STO;GVA;5;3;39860
STO;GVA;2;3;38280
STO;GVA;2;3;39860
STO;GVA;2;3;59250
STO;GVA;2;3;64980
STO;GVA;2;3;70160
KRR;SCW;3;47;6411
KRR;SCW;3;30;6780
KRR;SCW;3;30;7890
KRR;SCW;3;47;8541
KRR;SCW;3;47;8541
KRR;SCW;6;30;5690
KRR;SCW;6;30;5880
KRR;SCW;6;47;8091
KRR;SCW;6;47;8541
KRR;SCW;6;47;8541
KRR;SCW;4;30;5390
KRR;SCW;4;30;5580
KRR;SCW;4;47;7311
KRR;SCW;4;47;8541
KRR;SCW;4;47;8541
KRR;SCW;1;47;8091
KRR;SCW;1;47;8541
KRR;SCW;1;47;8541
KRR;SCW;1;47;8541
KRR;SCW;1;30;8720
KRR;SCW;7;30;7240
KRR;SCW;7;47;8541
KRR;SCW;7;47;8541
KRR;SCW;7;47;8541
KRR;SCW;7;47;8991
KRR;SCW;2;30;11290
KRR;SCW;2;47;15280
KRR;SCW;5;30;5390
KRR;SCW;5;30;5880
KRR;SCW;5;47;8091
KRR;SCW;5;30;8490
KRR;SCW;5;47;8541
TGD;PAR;3;3;12790
TGD;PAR;3;3;12810
